Sample_ID,Treatment,Day,Replicate ,Microbial Load (LOG),VOC,Revalence Index,,,,,,
5,Control ,0,2,1.98,3-Pentanone,98.63,,,,,,
5,Control ,0,2,1.98,Ethyl propanoate,97.71,,,,,,
5,Control ,0,2,1.98,"2,3-Pentanedione",85.95,,,,,,
5,Control ,0,2,1.98,Methyl butanoate,85.6,,,,,,
5,Control ,0,2,1.98,Dibromomethane,85.49,,,,,,
5,Control ,0,2,1.98,Pentanal,85,,,,,,
5,Control ,0,2,1.98,Ethyl acrylate,84.97,,,,,,
5,Control ,0,2,1.98,3-methyl-octane,98,,,,,,
5,Control ,0,2,1.98,3-Ethylheptane,98,,,,,,
5,Control ,0,2,1.98,2-Methyl octane,96.43,,,,,,
5,Control ,0,2,1.98,4-methyl-octane,95.99,,,,,,
5,Control ,0,2,1.98,Dibutyl ether,95.85,,,,,,
5,Control ,0,2,1.98,2-hexanol,96.08,,,,,,
5,Control ,0,2,1.98,EDB,95.96,,,,,,
5,Control ,0,2,1.98,Dibromochloromethane,95.86,,,,,,
5,Control ,0,2,1.98,(Z)-3-hexenal,95.7,,,,,,
5,Control ,0,2,1.98,3-hexanol,95.55,,,,,,
5,Control ,0,2,1.98,Butyl 2-propenoate,98.35,,,,,,
5,Control ,0,2,1.98,"2-Pentanone, 3-mercapto-",98.14,,,,,,
5,Control ,0,2,1.98,Butyl propanoate,97.74,,,,,,
5,Control ,0,2,1.98,Propyl 2-methyl-2-propenoate,97.48,,,,,,
5,Control ,0,2,1.98,Pentyl acetate,97.18,,,,,,
5,Control ,0,2,1.98,psi-Cumene,95.86,,,,,,
5,Control ,0,2,1.98,Dimethylethylbenzene,95.51,,,,,,
5,Control ,0,2,1.98,3-Octanone,95.15,,,,,,
5,Control ,0,2,1.98,(1-Methylpropyl)benzene,94.98,,,,,,
5,Control ,0,2,1.98,Dimethyl trisulfide,94.84,,,,,,
5,Control ,0,2,1.98,"Cyclopentane, 1-ethyl-3-methyl-",92.69,,,,,,
5,Control ,0,2,1.98,pentanoic acid,91.58,,,,,,
5,Control ,0,2,1.98,"(E,E)-2,4-hexadienal",89.7,,,,,,
5,Control ,0,2,1.98,3-mercapto-4-methyl-2-pentanone,89.52,,,,,,
5,Control ,0,2,1.98,Dimethyl methylphosphonate,88.13,,,,,,
5,Control ,0,2,1.98,pentanoic acid,33.74,,,,,,
5,Control ,0,2,1.98,3-mercapto-4-methyl-2-pentanone,32.44,,,,,,
5,Control ,0,2,1.98,3-Methyldecane,25.04,,,,,,
5,Control ,0,2,1.98,terpinolene,24.89,,,,,,
5,Control ,0,2,1.98,2-methyldecane,24.7,,,,,,
5,Control ,0,2,1.98,cis-Decalin,95.2,,,,,,
5,Control ,0,2,1.98,terpinolene,95.1,,,,,,
5,Control ,0,2,1.98,Undecane,94.77,,,,,,
5,Control ,0,2,1.98,2-Isopropyl-3-methoxypyrazine,94.63,,,,,,
5,Control ,0,2,1.98,"2-Ethyl-5,6-dimethylpyrazine",93.78,,,,,,
5,Control ,0,2,1.98,"2-Hydroxy-3,4-dimethyl-2-cyclopenten-1-one",97.23,,,,,,
5,Control ,0,2,1.98,"(E,E)-3,5-octadien-2-one",96.65,,,,,,
5,Control ,0,2,1.98,"1,2-Cyclopentanedione, 3,4-dimethyl-",96.47,,,,,,
5,Control ,0,2,1.98,ethyl 3-(methylthio)propanoate,95.8,,,,,,
5,Control ,0,2,1.98,Acetophenone,95.78,,,,,,
5,Control ,0,2,1.98,Tridecane,68.84,,,,,,
5,Control ,0,2,1.98,delta-Hexalactone,68.56,,,,,,
5,Control ,0,2,1.98,m-cresol,68.04,,,,,,
5,Control ,0,2,1.98,p-Cresol,68.03,,,,,,
5,Control ,0,2,1.98,"2,4-Hexadienoic acid",67.73,,,,,,
5,Control ,0,2,1.98,6-Methyl-tridecane,86.78,,,,,,
5,Control ,0,2,1.98,"Tridecane, 7-methyl-",85.98,,,,,,
5,Control ,0,2,1.98,4-ethyl dodecane,85.66,,,,,,
5,Control ,0,2,1.98,p-Cresol,63.06,,,,,,
5,Control ,0,2,1.98,m-cresol,62.82,,,,,,
5,Control ,0,2,1.98,1-Decanethiol,95.39,,,,,,
5,Control ,0,2,1.98,heptyl crotonate,95.28,,,,,,
5,Control ,0,2,1.98,Methyl decanoate,95.01,,,,,,
5,Control ,0,2,1.98,"1,3-Cyclopentadiene, 1,2,3,4,5,5-hexachloro-",94.34,,,,,,
5,Control ,0,2,1.98,Undecanal,93.94,,,,,,
5,Control ,0,2,1.98,"Quinoxaline, 2-methyl-",96.12,,,,,,
5,Control ,0,2,1.98,3-Undecanol,95.74,,,,,,
5,Control ,0,2,1.98,"2,4-Decadienal, (E,Z)-",95.74,,,,,,
5,Control ,0,2,1.98,Anethole,95.65,,,,,,
5,Control ,0,2,1.98,alpha-Terpinen-7-al,95.44,,,,,,
5,Control ,0,2,1.98,Methyl undecanoate,95.65,,,,,,
5,Control ,0,2,1.98,octyl crotonate,95.21,,,,,,
5,Control ,0,2,1.98,1-Undecylthiol,95.09,,,,,,
5,Control ,0,2,1.98,2-Dodecanol,94.56,,,,,,
5,Control ,0,2,1.98,dodecanal,94.03,,,,,,
5,Control ,0,2,1.98,Butylate,96.39,,,,,,
5,Control ,0,2,1.98,Geosmin,96.04,,,,,,
5,Control ,0,2,1.98,octyl crotonate,95.89,,,,,,
5,Control ,0,2,1.98,1-Undecylthiol,95.78,,,,,,
5,Control ,0,2,1.98,alpha-ionone,95.56,,,,,,
5,Control ,0,2,1.98,Hexadecane,73.8,,,,,,
5,Control ,0,2,1.98,3-Methylpentadecane,72.82,,,,,,
5,Control ,0,2,1.98,1-phenyl-nonane,72.52,,,,,,
5,Control ,0,2,1.98,3-ethyl tetradecane,72.43,,,,,,
5,Control ,0,2,1.98,2-Methylpentadecane,72.1,,,,,,
5,Control ,0,2,1.98,beta-ionone,91.63,,,,,,
5,Control ,0,2,1.98,trans-ethyl cinnamate,91.1,,,,,,
5,Control ,0,2,1.98,ethyl cinnamate,91.1,,,,,,
5,Control ,0,2,1.98,epoxy-2-undecenal,90.19,,,,,,
5,Control ,0,2,1.98,2-Tridecanone,89.62,,,,,,
5,Control ,0,2,1.98,Vanillin,25.37,,,,,,
5,Control ,0,2,1.98,"1,9-Nonanediol",25.35,,,,,,
5,Control ,0,2,1.98,Mevinphos,16.61,,,,,,
5,Control ,0,2,1.98,Myristicin,16.43,,,,,,
5,Control ,0,2,1.98,Isoeugenol,16.39,,,,,,
6,Control ,0,2,2.27,Trimethylamine,77.23,,,,,,
6,Control ,0,2,2.27,Methanethiol,75.22,,,,,,
6,Control ,0,2,2.27,2-Methylbutane,27.42,,,,,,
6,Control ,0,2,2.27,Acetaldehyde,98.45,,,,,,
6,Control ,0,2,2.27,Methanol,94.68,,,,,,
6,Control ,0,2,2.27,Methanethiol,94.47,,,,,,
6,Control ,0,2,2.27,2-Methylbutane,92.16,,,,,,
6,Control ,0,2,2.27,Pentane,45.78,,,,,,
6,Control ,0,2,2.27,Propanal,95.08,,,,,,
6,Control ,0,2,2.27,Propenal,94.87,,,,,,
6,Control ,0,2,2.27,ethyl chloride,93.98,,,,,,
6,Control ,0,2,2.27,ethanol,92.46,,,,,,
6,Control ,0,2,2.27,propan-2-one,90.47,,,,,,
6,Control ,0,2,2.27,Methyl acetate,83.77,,,,,,
6,Control ,0,2,2.27,dimethyl sulfide,82.1,,,,,,
6,Control ,0,2,2.27,propan-2-one,81.92,,,,,,
6,Control ,0,2,2.27,2-propanol,79.65,,,,,,
6,Control ,0,2,2.27,2-Methyl-2-propanol,79.58,,,,,,
6,Control ,0,2,2.27,butan-2-one,92.94,,,,,,
6,Control ,0,2,2.27,2-butanol,92.48,,,,,,
6,Control ,0,2,2.27,Chloroform,92.15,,,,,,
6,Control ,0,2,2.27,S(+)-2-butanol,92.01,,,,,,
6,Control ,0,2,2.27,"Methane, bromochloro-",91.44,,,,,,
6,Control ,0,2,2.27,Formic acid,84.14,,,,,,
6,Control ,0,2,2.27,acetic acid,81.5,,,,,,
6,Control ,0,2,2.27,3-Ethylhexane,80.78,,,,,,
6,Control ,0,2,2.27,3-methylheptane,80.68,,,,,,
6,Control ,0,2,2.27,1-Chloropentane,79.84,,,,,,
6,Control ,0,2,2.27,pentanol,95.11,,,,,,
6,Control ,0,2,2.27,1-hexen-3-ol,95.1,,,,,,
6,Control ,0,2,2.27,(E)-2-penten-1-ol,94.95,,,,,,
6,Control ,0,2,2.27,"Ethane, 1,1,2-trichloro-",94.06,,,,,,
6,Control ,0,2,2.27,"Propane, 1,3-dichloro-",93.81,,,,,,
6,Control ,0,2,2.27,2-hexanol,93.24,,,,,,
6,Control ,0,2,2.27,EDB,93.16,,,,,,
6,Control ,0,2,2.27,Dibromochloromethane,92.99,,,,,,
6,Control ,0,2,2.27,(Z)-3-hexenal,92.83,,,,,,
6,Control ,0,2,2.27,3-hexanol,92.73,,,,,,
6,Control ,0,2,2.27,Decane,97.21,,,,,,
6,Control ,0,2,2.27,5-Methyl-4-nonene,96.89,,,,,,
6,Control ,0,2,2.27,beta-Pinene,90.9,,,,,,
6,Control ,0,2,2.27,Octamethylcyclotetrasiloxane,90.27,,,,,,
6,Control ,0,2,2.27,()-.-beta-.-Pinene,90.19,,,,,,
6,Control ,0,2,2.27,"Cyclopentane, 1-ethyl-3-methyl-",88.7,,,,,,
6,Control ,0,2,2.27,psi-Cumene,83.98,,,,,,
6,Control ,0,2,2.27,Dimethylethylbenzene,83.67,,,,,,
6,Control ,0,2,2.27,3-Octanone,83.39,,,,,,
6,Control ,0,2,2.27,Dimethyl trisulfide,83,,,,,,
6,Control ,0,2,2.27,"Cyclopentane, 1-ethyl-3-methyl-",49.69,,,,,,
6,Control ,0,2,2.27,Butyl methacrylate,47.8,,,,,,
6,Control ,0,2,2.27,3-Octanone,47.78,,,,,,
6,Control ,0,2,2.27,Putrescine,47.66,,,,,,
6,Control ,0,2,2.27,"2,3-Octanedione",47.65,,,,,,
6,Control ,0,2,2.27,1-Octen-3-ol,12.31,,,,,,
6,Control ,0,2,2.27,"1,5-octadienone",12.28,,,,,,
6,Control ,0,2,2.27,octadienone,12.26,,,,,,
6,Control ,0,2,2.27,2-Octanone,12.25,,,,,,
6,Control ,0,2,2.27,"2,3-Octanedione",12.24,,,,,,
6,Control ,0,2,2.27,"(E,Z)-2,4-Heptadienal",77.74,,,,,,
6,Control ,0,2,2.27,3-Octanol,77.72,,,,,,
6,Control ,0,2,2.27,5-Methylfurfural,77.6,,,,,,
6,Control ,0,2,2.27,3-methyl-3-sulfanylbutanol-1-ol,77.51,,,,,,
6,Control ,0,2,2.27,Aniline,77.12,,,,,,
6,Control ,0,2,2.27,Hexanoic acid,80.95,,,,,,
6,Control ,0,2,2.27,Phenol,80.68,,,,,,
6,Control ,0,2,2.27,delta-Valerolactone,79.34,,,,,,
6,Control ,0,2,2.27,Methyl cyclohexanecarboxylate,74.67,,,,,,
6,Control ,0,2,2.27,dodecane,74.41,,,,,,
6,Control ,0,2,2.27,2-butyloctanol,74.59,,,,,,
6,Control ,0,2,2.27,2-Isobutyl-3-methoxypyrazine,71.43,,,,,,
6,Control ,0,2,2.27,"1,2,4-Trichlorobenzene",71.21,,,,,,
6,Control ,0,2,2.27,2-Methoxy-3-(1-methylpropyl)pyrazine,70.59,,,,,,
6,Control ,0,2,2.27,dodecane,70.36,,,,,,
6,Control ,0,2,2.27,delta-Hexalactone,74.06,,,,,,
6,Control ,0,2,2.27,m-cresol,73.46,,,,,,
6,Control ,0,2,2.27,p-Cresol,73.46,,,,,,
6,Control ,0,2,2.27,"2,4-Hexadienoic acid",72.92,,,,,,
6,Control ,0,2,2.27,"Phenol, 2-methyl-",71.51,,,,,,
6,Control ,0,2,2.27,6-Methyl-tridecane,94.36,,,,,,
6,Control ,0,2,2.27,"Tridecane, 7-methyl-",93.48,,,,,,
6,Control ,0,2,2.27,4-ethyl dodecane,93.14,,,,,,
6,Control ,0,2,2.27,Tridecane,56.31,,,,,,
6,Control ,0,2,2.27,1-p-menthen-8-thiol,55.59,,,,,,
6,Control ,0,2,2.27,E-Tetradec-7-ene,89.66,,,,,,
6,Control ,0,2,2.27,Tetradecane,89.44,,,,,,
6,Control ,0,2,2.27,Heptylbenzene,87.08,,,,,,
6,Control ,0,2,2.27,3-Methyltridecane,86.93,,,,,,
6,Control ,0,2,2.27,3-ethyl dodecane,86.58,,,,,,
6,Control ,0,2,2.27,"Quinoxaline, 2-methyl-",82.15,,,,,,
6,Control ,0,2,2.27,3-Undecanol,81.97,,,,,,
6,Control ,0,2,2.27,Anethole,81.75,,,,,,
6,Control ,0,2,2.27,"2,4-Decadienal, (E,Z)-",81.59,,,,,,
6,Control ,0,2,2.27,alpha-Terpinen-7-al,81.49,,,,,,
6,Control ,0,2,2.27,5-ethyl-3-hydroxy-4-methyl-2(5H)-furanone,83.06,,,,,,
6,Control ,0,2,2.27,"2,4-Decadienal, (E,E)-",45.68,,,,,,
6,Control ,0,2,2.27,"1,2,3-Trimethoxybenzene",45.66,,,,,,
6,Control ,0,2,2.27,"2,4-Decadienal, (E,Z)-",45.66,,,,,,
6,Control ,0,2,2.27,"1,2-Benzenediol",45.6,,,,,,
6,Control ,0,2,2.27,Methyl undecanoate,82,,,,,,
6,Control ,0,2,2.27,octyl crotonate,81.43,,,,,,
6,Control ,0,2,2.27,1-Undecylthiol,81.34,,,,,,
6,Control ,0,2,2.27,2-Dodecanol,80.88,,,,,,
6,Control ,0,2,2.27,alpha-Himachalene,80.65,,,,,,
6,Control ,0,2,2.27,octyl crotonate,97.42,,,,,,
6,Control ,0,2,2.27,1-Undecylthiol,97.31,,,,,,
6,Control ,0,2,2.27,Butylate,97.06,,,,,,
6,Control ,0,2,2.27,Methyl undecanoate,96.93,,,,,,
6,Control ,0,2,2.27,2-Dodecanol,96.9,,,,,,
6,Control ,0,2,2.27,indole,89.02,,,,,,
6,Control ,0,2,2.27,3-ethyl tetradecane,88.94,,,,,,
6,Control ,0,2,2.27,3-Methylpentadecane,88.86,,,,,,
6,Control ,0,2,2.27,[Z] Whiskey lactone,88.17,,,,,,
6,Control ,0,2,2.27,decyl acrylate,70.29,,,,,,
6,Control ,0,2,2.27,Hexadecane,97.61,,,,,,
6,Control ,0,2,2.27,3-Methylpentadecane,97.55,,,,,,
6,Control ,0,2,2.27,3-ethyl tetradecane,97.02,,,,,,
6,Control ,0,2,2.27,indole,80.63,,,,,,
6,Control ,0,2,2.27,[Z] Whiskey lactone,79.86,,,,,,
6,Control ,0,2,2.27,Methyl eugenol,97.32,,,,,,
6,Control ,0,2,2.27,p-menthadienhydroperoxide,96.09,,,,,,
6,Control ,0,2,2.27,Undecyl acetate,91.57,,,,,,
6,Control ,0,2,2.27,tridecanal,91.32,,,,,,
6,Control ,0,2,2.27,Methyl dodecanoate,90.89,,,,,,
6,Control ,0,2,2.27,bis(2-furylmethyl) sulfide,61.2,,,,,,
6,Control ,0,2,2.27,"Benzene, 1,3-dinitro-",60.82,,,,,,
6,Control ,0,2,2.27,"1,2,4-Thiadiazole, 5-ethoxy-3-(trichloromethyl)-",60.71,,,,,,
6,Control ,0,2,2.27,"Carbamothioic acid, butylethyl, S-propyl ester",60.43,,,,,,
6,Control ,0,2,2.27,tridecanal,48.54,,,,,,
6,Control ,0,2,2.27,"Benzene, 1,3-dinitro-",71.58,,,,,,
6,Control ,0,2,2.27,bis(2-furylmethyl) sulfide,71.3,,,,,,
6,Control ,0,2,2.27,"1,2,4-Thiadiazole, 5-ethoxy-3-(trichloromethyl)-",70.64,,,,,,
6,Control ,0,2,2.27,delta-Nonalactone,70.61,,,,,,
6,Control ,0,2,2.27,Methyl eugenol,70.08,,,,,,
7,Control ,0,2,2.60,Trimethylamine,62.33,,,,,,
7,Control ,0,2,2.60,Methanethiol,61.32,,,,,,
7,Control ,0,2,2.60,Methyl formate,60.99,,,,,,
7,Control ,0,2,2.60,2-Methylbutane,0.07,,,,,,
7,Control ,0,2,2.60,Acetaldehyde,62.85,,,,,,
7,Control ,0,2,2.60,Methanethiol,60.24,,,,,,
7,Control ,0,2,2.60,2-Methylbutane,58.78,,,,,,
7,Control ,0,2,2.60,Methanol,56.05,,,,,,
7,Control ,0,2,2.60,Methyl formate,54.59,,,,,,
7,Control ,0,2,2.60,Methanol,33.8,,,,,,
7,Control ,0,2,2.60,Acetaldehyde,32.51,,,,,,
7,Control ,0,2,2.60,Methyl formate,31.39,,,,,,
7,Control ,0,2,2.60,Methanethiol,30.72,,,,,,
7,Control ,0,2,2.60,Pentane,9.89,,,,,,
7,Control ,0,2,2.60,Propanal,95.17,,,,,,
7,Control ,0,2,2.60,Propenal,94.96,,,,,,
7,Control ,0,2,2.60,ethyl chloride,93.81,,,,,,
7,Control ,0,2,2.60,ethanol,92.55,,,,,,
7,Control ,0,2,2.60,propan-2-one,90.74,,,,,,
7,Control ,0,2,2.60,Methyl acetate,87.03,,,,,,
7,Control ,0,2,2.60,dimethyl sulfide,85.23,,,,,,
7,Control ,0,2,2.60,propan-2-one,85.04,,,,,,
7,Control ,0,2,2.60,2-propanol,82.75,,,,,,
7,Control ,0,2,2.60,2-Methyl-2-propanol,82.68,,,,,,
7,Control ,0,2,2.60,"Ethene, 1,2-dichloro, (Z)-",96.49,,,,,,
7,Control ,0,2,2.60,Methyl 2-propenoate,96.46,,,,,,
7,Control ,0,2,2.60,1-propanethiol,95.94,,,,,,
7,Control ,0,2,2.60,Ethyl Acetate,95.62,,,,,,
7,Control ,0,2,2.60,Chloroform,94.67,,,,,,
7,Control ,0,2,2.60,butan-2-one,95.12,,,,,,
7,Control ,0,2,2.60,2-butanol,94.91,,,,,,
7,Control ,0,2,2.60,Chloroform,94.5,,,,,,
7,Control ,0,2,2.60,S(+)-2-butanol,94.43,,,,,,
7,Control ,0,2,2.60,"Methane, bromochloro-",93.77,,,,,,
7,Control ,0,2,2.60,3-Ethylhexane,97.54,,,,,,
7,Control ,0,2,2.60,3-methylheptane,97.41,,,,,,
7,Control ,0,2,2.60,1-Chloropentane,96.43,,,,,,
7,Control ,0,2,2.60,2-Methylheptane,96.07,,,,,,
7,Control ,0,2,2.60,4-Methylheptane,95.94,,,,,,
7,Control ,0,2,2.60,Acetoin,85.52,,,,,,
7,Control ,0,2,2.60,1-hexen-3-ol,83.29,,,,,,
7,Control ,0,2,2.60,pentanol,83.23,,,,,,
7,Control ,0,2,2.60,(E)-2-penten-1-ol,83.16,,,,,,
7,Control ,0,2,2.60,"Ethane, 1,1,2-trichloro-",82.38,,,,,,
7,Control ,0,2,2.60,2-hexanol,97.37,,,,,,
7,Control ,0,2,2.60,EDB,97.28,,,,,,
7,Control ,0,2,2.60,Dibromochloromethane,97.11,,,,,,
7,Control ,0,2,2.60,(Z)-3-hexenal,96.94,,,,,,
7,Control ,0,2,2.60,3-hexanol,96.83,,,,,,
7,Control ,0,2,2.60,beta-Pinene,83.87,,,,,,
7,Control ,0,2,2.60,()-.-beta-.-Pinene,83.84,,,,,,
7,Control ,0,2,2.60,"decadiene-1,9",83.67,,,,,,
7,Control ,0,2,2.60,Decane,83.46,,,,,,
7,Control ,0,2,2.60,sabinene,83.41,,,,,,
7,Control ,0,2,2.60,3-Octanone,88.35,,,,,,
7,Control ,0,2,2.60,Butyl methacrylate,88.03,,,,,,
7,Control ,0,2,2.60,"2,3-Octanedione",87.83,,,,,,
7,Control ,0,2,2.60,Putrescine,87.77,,,,,,
7,Control ,0,2,2.60,"2,4,5-trimethylthiazole",87.74,,,,,,
7,Control ,0,2,2.60,Dimethyl Sulfoxide,87.57,,,,,,
7,Control ,0,2,2.60,Undecane,81.36,,,,,,
7,Control ,0,2,2.60,Butyl methacrylate,59.49,,,,,,
7,Control ,0,2,2.60,"2,3-Octanedione",59.35,,,,,,
7,Control ,0,2,2.60,Putrescine,59.31,,,,,,
7,Control ,0,2,2.60,Undecane,18.79,,,,,,
7,Control ,0,2,2.60,terpinolene,18.43,,,,,,
7,Control ,0,2,2.60,3-Methyldecane,18.29,,,,,,
7,Control ,0,2,2.60,1-Octen-3-ol,18.18,,,,,,
7,Control ,0,2,2.60,"1,5-octadienone",18.15,,,,,,
7,Control ,0,2,2.60,"(E,Z)-2,4-Heptadienal",86.68,,,,,,
7,Control ,0,2,2.60,3-Octanol,86.65,,,,,,
7,Control ,0,2,2.60,5-Methylfurfural,86.6,,,,,,
7,Control ,0,2,2.60,3-methyl-3-sulfanylbutanol-1-ol,86.5,,,,,,
7,Control ,0,2,2.60,Aniline,86.06,,,,,,
7,Control ,0,2,2.60,Tridecane,97.8,,,,,,
7,Control ,0,2,2.60,delta-Hexalactone,93.02,,,,,,
7,Control ,0,2,2.60,Triethyl phosphate,92.41,,,,,,
7,Control ,0,2,2.60,"Phenol, 2,6-dimethyl-",92.17,,,,,,
7,Control ,0,2,2.60,2-Phenylethanol,91.84,,,,,,
7,Control ,0,2,2.60,n-Hexylbenzene,75.04,,,,,,
7,Control ,0,2,2.60,1-p-menthen-8-thiol,74.45,,,,,,
7,Control ,0,2,2.60,(R)-linden ether,74.2,,,,,,
7,Control ,0,2,2.60,Tridecane,74.18,,,,,,
7,Control ,0,2,2.60,Methyl salicylate,18.88,,,,,,
7,Control ,0,2,2.60,Tetradecane,72.09,,,,,,
7,Control ,0,2,2.60,E-Tetradec-7-ene,72,,,,,,
7,Control ,0,2,2.60,3-Methyltridecane,69.78,,,,,,
7,Control ,0,2,2.60,3-ethyl dodecane,69.5,,,,,,
7,Control ,0,2,2.60,2-Undecanol,64.76,,,,,,
7,Control ,0,2,2.60,Tetradecane,96.43,,,,,,
7,Control ,0,2,2.60,E-Tetradec-7-ene,96.31,,,,,,
7,Control ,0,2,2.60,"Tetradecane, 7-methyl",95.83,,,,,,
7,Control ,0,2,2.60,"Quinoxaline, 2-methyl-",87.51,,,,,,
7,Control ,0,2,2.60,3-Undecanol,87.16,,,,,,
7,Control ,0,2,2.60,Anisyl alcohol,86.99,,,,,,
7,Control ,0,2,2.60,Thymol,86.5,,,,,,
7,Control ,0,2,2.60,[E]-whiskey lactone,86.25,,,,,,
7,Control ,0,2,2.60,4-Octanolide,85.61,,,,,,
7,Control ,0,2,2.60,delta-octalactone,85.58,,,,,,
7,Control ,0,2,2.60,pentadecane,96.15,,,,,,
7,Control ,0,2,2.60,alpha-Selinene,96.1,,,,,,
7,Control ,0,2,2.60,8-methyl pentadecane,95.97,,,,,,
7,Control ,0,2,2.60,"Pentadecane, 7-methyl",95.72,,,,,,
7,Control ,0,2,2.60,"Tetradecane, 4-ethyl",95.47,,,,,,
7,Control ,0,2,2.60,[Z] Whiskey lactone,60.49,,,,,,
7,Control ,0,2,2.60,indole,41.24,,,,,,
7,Control ,0,2,2.60,Methyl eugenol,37.39,,,,,,
7,Control ,0,2,2.60,p-menthadienhydroperoxide,37.12,,,,,,
7,Control ,0,2,2.60,(E)-Methyl cinnamate,37.11,,,,,,
7,Control ,0,2,2.60,4-Tridecanol,95.02,,,,,,
7,Control ,0,2,2.60,2-Tridecanone,94.11,,,,,,
7,Control ,0,2,2.60,1-Dodecanol,94.08,,,,,,
7,Control ,0,2,2.60,beta-Himachalene,93.86,,,,,,
7,Control ,0,2,2.60,2-tridecanol,93.85,,,,,,
7,Control ,0,2,2.60,butyl decanoate,84.85,,,,,,
7,Control ,0,2,2.60,1-phenyl-nonane,84.67,,,,,,
7,Control ,0,2,2.60,hexyl octanoate,84.35,,,,,,
7,Control ,0,2,2.60,Decyl butanoate,84.23,,,,,,
7,Control ,0,2,2.60,n-Octyl hexanoate,84.2,,,,,,
8,Control ,0,2,2.37,Trimethylamine,80.13,,,,,,
8,Control ,0,2,2.37,Propanal,95.38,,,,,,
8,Control ,0,2,2.37,Propenal,95.17,,,,,,
8,Control ,0,2,2.37,ethyl chloride,94.44,,,,,,
8,Control ,0,2,2.37,ethanol,92.74,,,,,,
8,Control ,0,2,2.37,propan-2-one,90.4,,,,,,
8,Control ,0,2,2.37,Methyl acetate,88.75,,,,,,
8,Control ,0,2,2.37,propan-2-one,87.88,,,,,,
8,Control ,0,2,2.37,dimethyl sulfide,87.59,,,,,,
8,Control ,0,2,2.37,2-propanol,84.38,,,,,,
8,Control ,0,2,2.37,2-Methyl-2-propanol,84.31,,,,,,
8,Control ,0,2,2.37,acetic acid,95.86,,,,,,
8,Control ,0,2,2.37,Formic acid,94.37,,,,,,
8,Control ,0,2,2.37,"2,3-Pentanedione",81.23,,,,,,
8,Control ,0,2,2.37,Methyl butanoate,80.96,,,,,,
8,Control ,0,2,2.37,Dibromomethane,80.86,,,,,,
8,Control ,0,2,2.37,pentanol,84.54,,,,,,
8,Control ,0,2,2.37,1-hexen-3-ol,84.48,,,,,,
8,Control ,0,2,2.37,(E)-2-penten-1-ol,84.24,,,,,,
8,Control ,0,2,2.37,"Ethane, 1,1,2-trichloro-",83.56,,,,,,
8,Control ,0,2,2.37,1-Hexen-3-one,83.33,,,,,,
8,Control ,0,2,2.37,2-hexanol,98.53,,,,,,
8,Control ,0,2,2.37,EDB,98.45,,,,,,
8,Control ,0,2,2.37,Dibromochloromethane,98.37,,,,,,
8,Control ,0,2,2.37,(Z)-3-hexenal,98.2,,,,,,
8,Control ,0,2,2.37,Hexanal,98.04,,,,,,
8,Control ,0,2,2.37,2-methylpropanoic acid,98.25,,,,,,
8,Control ,0,2,2.37,"Formamide, N,N-dimethyl-",95.86,,,,,,
8,Control ,0,2,2.37,"2,3-Butanediol",95.27,,,,,,
8,Control ,0,2,2.37,"2,3-Butanediol",92.03,,,,,,
8,Control ,0,2,2.37,()-.-beta-.-Pinene,85.78,,,,,,
8,Control ,0,2,2.37,beta-Pinene,85.68,,,,,,
8,Control ,0,2,2.37,"decadiene-1,9",85.61,,,,,,
8,Control ,0,2,2.37,Decane,85.37,,,,,,
8,Control ,0,2,2.37,(1-Methylpropyl)benzene,99.45,,,,,,
8,Control ,0,2,2.37,(+)-alpha-Phellandrene,97.93,,,,,,
8,Control ,0,2,2.37,alpha-Phellandrene,97.35,,,,,,
8,Control ,0,2,2.37,Propyl pentanoate,97.08,,,,,,
8,Control ,0,2,2.37,"Cyclopentane, pentyl-",96.94,,,,,,
8,Control ,0,2,2.37,3-mercapto-4-methyl-2-pentanone,97.58,,,,,,
8,Control ,0,2,2.37,Dimethyl methylphosphonate,96.71,,,,,,
8,Control ,0,2,2.37,Dimethyl Sulfoxide,94.3,,,,,,
8,Control ,0,2,2.37,Hexyl acetate,86.55,,,,,,
8,Control ,0,2,2.37,"1,3-Dichlorobenzene",86.39,,,,,,
8,Control ,0,2,2.37,pentanoic acid,86.53,,,,,,
8,Control ,0,2,2.37,3-mercapto-4-methyl-2-pentanone,83.19,,,,,,
8,Control ,0,2,2.37,"Benzene, 1,2-dichloro-",97.69,,,,,,
8,Control ,0,2,2.37,(Z)-2-octenal,97.15,,,,,,
8,Control ,0,2,2.37,3-Methylheptanol,97.11,,,,,,
8,Control ,0,2,2.37,E-3-octen-2-one,97.05,,,,,,
8,Control ,0,2,2.37,Formic acid 3-mercapto-3-methyl-butyl ester,96.69,,,,,,
8,Control ,0,2,2.37,2-butyloctanol,88.59,,,,,,
8,Control ,0,2,2.37,n-nonanal,95.71,,,,,,
8,Control ,0,2,2.37,ethyl 3-(methylthio)propanoate,95.64,,,,,,
8,Control ,0,2,2.37,Fenchol,95.58,,,,,,
8,Control ,0,2,2.37,Ethyl cyclohexanecarboxylate,95.04,,,,,,
8,Control ,0,2,2.37,2-nonanol,94.93,,,,,,
8,Control ,0,2,2.37,"1,2,4-Trichlorobenzene",89.96,,,,,,
8,Control ,0,2,2.37,dodecane,89.41,,,,,,
8,Control ,0,2,2.37,1-Nonanethiol,84.51,,,,,,
